log_id,hardware_id,timestamp,cpu_utilization_pct,ram_utilization_pct,temperatura_celsius,estimated_power_watts,cumple_sla,hostname,cpu_cores,ram_gb,max_watts,ubicacion_rack,estado
LOG072321,HW006,2026-08-29 12:55:04.779,45.69,34.69,44.97,189.3,True,srv-green-006,16,128,450,Rack-01,activo
LOG072322,HW039,2026-08-29 12:56:04.779,43.98,32.0,42.38,352.57,True,srv-green-039,32,32,800,Rack-04,activo
LOG072323,HW027,2026-08-29 12:57:04.779,46.74,42.73,44.37,211.66,True,srv-green-027,32,32,450,Rack-03,activo
LOG072324,HW006,2026-08-29 12:58:04.779,42.26,46.46,41.32,182.02,True,srv-green-006,16,128,450,Rack-01,activo
LOG072325,HW042,2026-08-29 12:59:04.779,50.57,44.07,47.04,216.43,True,srv-green-042,16,32,450,Rack-05,activo
LOG072326,HW013,2026-08-29 13:00:04.779,76.89,57.11,54.2,491.68,True,srv-green-013,64,64,600,Rack-02,activo
LOG072327,HW029,2026-08-29 13:01:04.779,56.71,45.09,46.71,339.61,True,srv-green-029,32,64,600,Rack-03,activo
LOG072328,HW047,2026-08-29 13:02:04.779,48.58,40.96,39.76,224.14,True,srv-green-047,32,128,450,Rack-05,activo
LOG072329,HW027,2026-08-29 13:03:04.779,57.38,53.82,48.45,242.84,True,srv-green-027,32,32,450,Rack-03,activo
LOG072330,HW013,2026-08-29 13:04:04.779,55.05,39.77,44.46,284.35,True,srv-green-013,64,64,600,Rack-02,activo
LOG072331,HW037,2026-08-29 13:05:04.779,40.94,34.61,39.81,299.49,True,srv-green-037,16,32,800,Rack-04,activo
LOG072332,HW034,2026-08-29 13:06:04.779,42.22,43.96,42.16,229.94,True,srv-green-034,32,64,600,Rack-04,activo
LOG072333,HW033,2026-08-29 13:07:04.779,42.07,34.65,43.03,320.43,True,srv-green-033,32,64,800,Rack-04,activo
LOG072334,HW028,2026-08-29 13:08:04.779,33.88,30.42,36.96,301.17,True,srv-green-028,64,64,800,Rack-03,activo
LOG072335,HW024,2026-08-29 13:09:04.779,53.92,47.07,45.89,462.35,True,srv-green-024,32,32,800,Rack-03,activo
LOG072336,HW043,2026-08-29 13:10:04.779,45.59,34.39,43.53,276.74,True,srv-green-043,16,32,600,Rack-05,activo
LOG072337,HW005,2026-08-29 13:11:04.779,42.85,44.82,42.29,334.4,True,srv-green-005,16,128,800,Rack-01,activo
LOG072338,HW012,2026-08-29 13:12:04.779,48.68,35.27,41.44,395.93,True,srv-green-012,16,64,800,Rack-02,activo
LOG072339,HW027,2026-08-29 13:13:04.779,65.15,47.89,52.37,263.87,True,srv-green-027,32,32,450,Rack-03,activo
LOG072340,HW010,2026-08-29 13:14:04.779,41.18,45.09,40.29,313.96,True,srv-green-010,64,64,800,Rack-01,activo
LOG072341,HW031,2026-08-29 13:15:04.779,34.79,29.71,36.62,171.5,True,srv-green-031,64,32,450,Rack-04,activo
LOG072342,HW006,2026-08-29 13:16:04.779,51.74,36.24,45.39,220.32,True,srv-green-006,16,128,450,Rack-01,activo
LOG072343,HW015,2026-08-29 13:17:04.779,28.68,21.17,36.41,177.8,True,srv-green-015,64,128,600,Rack-02,activo
LOG072344,HW005,2026-08-29 13:18:04.779,43.09,37.19,42.06,331.05,True,srv-green-005,16,128,800,Rack-01,activo
LOG072345,HW042,2026-08-29 13:19:04.779,52.61,42.95,46.02,239.81,True,srv-green-042,16,32,450,Rack-05,activo
LOG072346,HW034,2026-08-29 13:20:04.779,48.02,44.73,43.34,289.09,True,srv-green-034,32,64,600,Rack-04,activo
LOG072347,HW042,2026-08-29 13:21:04.779,54.15,44.57,46.65,237.25,True,srv-green-042,16,32,450,Rack-05,activo
LOG072348,HW045,2026-08-29 13:22:04.779,37.3,30.63,41.48,209.37,True,srv-green-045,64,32,600,Rack-05,activo
LOG072349,HW001,2026-08-29 13:23:04.779,75.02,76.15,54.17,502.07,True,srv-green-001,32,32,600,Rack-01,activo
LOG072350,HW017,2026-08-29 13:24:04.779,60.78,49.06,49.11,271.58,True,srv-green-017,32,32,450,Rack-02,activo
LOG072351,HW003,2026-08-29 13:25:04.779,51.05,35.98,47.23,212.44,True,srv-green-003,64,64,450,Rack-01,activo
LOG072352,HW023,2026-08-29 13:26:04.779,50.76,35.8,45.18,236.39,True,srv-green-023,32,128,450,Rack-03,activo
LOG072353,HW009,2026-08-29 13:27:04.779,47.68,45.84,42.63,265.63,True,srv-green-009,64,32,600,Rack-01,activo
LOG072354,HW015,2026-08-29 13:28:04.779,42.72,42.65,43.05,283.3,True,srv-green-015,64,128,600,Rack-02,activo
LOG072355,HW018,2026-08-29 13:29:04.779,46.51,36.06,43.37,349.85,True,srv-green-018,64,64,800,Rack-02,activo
LOG072356,HW040,2026-08-29 13:30:04.779,28.74,24.26,37.0,253.43,True,srv-green-040,64,128,800,Rack-04,activo
LOG072357,HW025,2026-08-29 13:31:04.779,45.85,44.82,40.44,244.34,True,srv-green-025,32,64,600,Rack-03,activo
LOG072358,HW033,2026-08-29 13:32:04.779,29.4,23.25,33.61,247.18,True,srv-green-033,32,64,800,Rack-04,activo
LOG072359,HW016,2026-08-29 13:33:04.779,40.53,28.57,38.94,337.69,True,srv-green-016,16,64,800,Rack-02,activo
LOG072360,HW045,2026-08-29 13:34:04.779,53.42,42.3,47.66,358.11,True,srv-green-045,64,32,600,Rack-05,activo
LOG072361,HW009,2026-08-29 13:35:04.779,36.84,34.75,40.93,225.19,True,srv-green-009,64,32,600,Rack-01,activo
LOG072362,HW006,2026-08-29 13:36:04.779,62.74,48.34,52.77,279.43,True,srv-green-006,16,128,450,Rack-01,activo
LOG072363,HW008,2026-08-29 13:37:04.779,45.51,39.06,44.34,369.83,True,srv-green-008,32,64,800,Rack-01,activo
LOG072364,HW036,2026-08-29 13:38:04.779,40.15,32.03,42.69,316.23,True,srv-green-036,32,32,800,Rack-04,activo
LOG072365,HW001,2026-08-29 13:39:04.779,42.5,30.34,40.72,226.54,True,srv-green-001,32,32,600,Rack-01,activo
LOG072366,HW022,2026-08-29 13:40:04.779,43.39,38.72,40.36,311.61,True,srv-green-022,32,32,800,Rack-03,activo
LOG072367,HW024,2026-08-29 13:41:04.779,55.71,55.35,45.65,480.25,True,srv-green-024,32,32,800,Rack-03,activo
LOG072368,HW006,2026-08-29 13:42:04.779,40.52,37.67,39.4,176.59,True,srv-green-006,16,128,450,Rack-01,activo
LOG072369,HW045,2026-08-29 13:43:04.779,43.56,31.6,42.67,271.75,True,srv-green-045,64,32,600,Rack-05,activo
LOG072370,HW033,2026-08-29 13:44:04.779,43.91,33.04,42.65,327.61,True,srv-green-033,32,64,800,Rack-04,activo
LOG072371,HW020,2026-08-29 13:45:04.779,40.67,31.62,37.77,341.58,True,srv-green-020,32,64,800,Rack-02,activo
LOG072372,HW041,2026-08-29 13:46:04.779,46.58,50.44,44.0,203.12,True,srv-green-041,16,128,450,Rack-05,activo
LOG072373,HW045,2026-08-29 13:47:04.779,61.03,53.11,51.45,323.08,True,srv-green-045,64,32,600,Rack-05,activo
LOG072374,HW007,2026-08-29 13:48:04.779,39.76,43.19,40.34,203.48,True,srv-green-007,32,128,600,Rack-01,activo
LOG072375,HW025,2026-08-29 13:49:04.779,33.81,23.84,36.99,196.14,True,srv-green-025,32,64,600,Rack-03,activo
LOG072376,HW038,2026-08-29 13:50:04.779,59.25,43.89,49.0,446.95,True,srv-green-038,32,32,800,Rack-04,activo
LOG072377,HW046,2026-08-29 13:51:04.779,37.11,28.21,37.43,166.98,True,srv-green-046,16,64,450,Rack-05,activo
LOG072378,HW029,2026-08-29 13:52:04.779,41.44,39.72,39.23,246.91,True,srv-green-029,32,64,600,Rack-03,activo
LOG072379,HW046,2026-08-29 13:53:04.779,47.55,45.57,44.04,182.82,True,srv-green-046,16,64,450,Rack-05,activo
LOG072380,HW037,2026-08-29 13:54:04.779,58.4,47.11,47.95,410.99,True,srv-green-037,16,32,800,Rack-04,activo
LOG072381,HW050,2026-08-29 13:55:04.779,32.35,27.5,36.56,266.25,True,srv-green-050,32,32,800,Rack-05,activo
LOG072382,HW043,2026-08-29 13:56:04.779,34.45,31.18,38.94,194.1,True,srv-green-043,16,32,600,Rack-05,activo
LOG072383,HW029,2026-08-29 13:57:04.779,49.75,47.13,42.69,310.08,True,srv-green-029,32,64,600,Rack-03,activo
LOG072384,HW023,2026-08-29 13:58:04.779,37.64,31.24,39.04,160.66,True,srv-green-023,32,128,450,Rack-03,activo
LOG072385,HW047,2026-08-29 13:59:04.779,44.16,46.67,42.28,219.57,True,srv-green-047,32,128,450,Rack-05,activo
LOG072386,HW034,2026-08-29 14:00:04.779,55.69,58.89,47.95,302.78,True,srv-green-034,32,64,600,Rack-04,activo
LOG072387,HW014,2026-08-29 14:01:04.779,49.32,51.04,44.75,286.91,True,srv-green-014,64,128,600,Rack-02,activo
LOG072388,HW036,2026-08-29 14:02:04.779,44.42,47.79,44.98,333.52,True,srv-green-036,32,32,800,Rack-04,activo
LOG072389,HW020,2026-08-29 14:03:04.779,38.29,37.41,38.39,316.98,True,srv-green-020,32,64,800,Rack-02,activo
LOG072390,HW044,2026-08-29 14:04:04.779,27.41,20.66,33.77,155.11,True,srv-green-044,16,64,600,Rack-05,activo
LOG072391,HW009,2026-08-29 14:05:04.779,37.95,36.74,41.55,200.3,True,srv-green-009,64,32,600,Rack-01,activo
LOG072392,HW008,2026-08-29 14:06:04.779,49.84,47.77,45.27,359.53,True,srv-green-008,32,64,800,Rack-01,activo
LOG072393,HW026,2026-08-29 14:07:04.779,46.12,41.94,45.49,301.25,True,srv-green-026,16,64,600,Rack-03,activo
LOG072394,HW028,2026-08-29 14:08:04.779,46.67,44.34,39.94,390.79,True,srv-green-028,64,64,800,Rack-03,activo
LOG072395,HW027,2026-08-29 14:09:04.779,35.11,24.7,37.5,166.04,True,srv-green-027,32,32,450,Rack-03,activo
LOG072396,HW023,2026-08-29 14:10:04.779,52.52,46.07,44.49,241.12,True,srv-green-023,32,128,450,Rack-03,activo
LOG072397,HW050,2026-08-29 14:11:04.779,45.8,42.05,44.71,387.29,True,srv-green-050,32,32,800,Rack-05,activo
LOG072398,HW045,2026-08-29 14:12:04.779,52.32,48.88,46.47,317.03,True,srv-green-045,64,32,600,Rack-05,activo
LOG072399,HW020,2026-08-29 14:13:04.779,62.55,45.55,51.75,538.57,True,srv-green-020,32,64,800,Rack-02,activo
LOG072400,HW041,2026-08-29 14:14:04.779,20.71,17.89,31.95,99.41,True,srv-green-041,16,128,450,Rack-05,activo
LOG072401,HW005,2026-08-29 14:15:04.779,47.04,32.96,43.22,407.45,True,srv-green-005,16,128,800,Rack-01,activo
LOG072402,HW045,2026-08-29 14:16:04.779,52.97,57.56,44.01,279.1,True,srv-green-045,64,32,600,Rack-05,activo
LOG072403,HW028,2026-08-29 14:17:04.779,45.7,37.22,42.16,405.79,True,srv-green-028,64,64,800,Rack-03,activo
LOG072404,HW026,2026-08-29 14:18:04.779,44.24,36.86,40.23,263.34,True,srv-green-026,16,64,600,Rack-03,activo
LOG072405,HW014,2026-08-29 14:19:04.779,48.35,42.71,43.8,279.14,True,srv-green-014,64,128,600,Rack-02,activo
LOG072406,HW010,2026-08-29 14:20:04.779,44.46,47.33,43.62,363.87,True,srv-green-010,64,64,800,Rack-01,activo
LOG072407,HW030,2026-08-29 14:21:04.779,63.02,54.79,50.18,413.12,True,srv-green-030,16,32,600,Rack-03,activo
LOG072408,HW032,2026-08-29 14:22:04.779,37.45,29.52,38.12,198.93,True,srv-green-032,16,64,600,Rack-04,activo
LOG072409,HW015,2026-08-29 14:23:04.779,57.49,46.39,45.32,376.06,True,srv-green-015,64,128,600,Rack-02,activo
LOG072410,HW014,2026-08-29 14:24:04.779,40.75,37.91,40.47,270.41,True,srv-green-014,64,128,600,Rack-02,activo
LOG072411,HW001,2026-08-29 14:25:04.779,43.99,40.19,41.12,279.4,True,srv-green-001,32,32,600,Rack-01,activo
LOG072412,HW044,2026-08-29 14:26:04.779,36.08,36.28,37.81,199.66,True,srv-green-044,16,64,600,Rack-05,activo
LOG072413,HW015,2026-08-29 14:27:04.779,42.9,37.7,39.07,234.57,True,srv-green-015,64,128,600,Rack-02,activo
LOG072414,HW032,2026-08-29 14:28:04.779,42.21,35.28,41.96,273.56,True,srv-green-032,16,64,600,Rack-04,activo
LOG072415,HW008,2026-08-29 14:29:04.779,47.95,46.85,40.51,378.37,True,srv-green-008,32,64,800,Rack-01,activo
LOG072416,HW007,2026-08-29 14:30:04.779,28.51,27.94,33.66,148.32,True,srv-green-007,32,128,600,Rack-01,activo
LOG072417,HW036,2026-08-29 14:31:04.779,40.1,30.57,40.28,294.44,True,srv-green-036,32,32,800,Rack-04,activo
LOG072418,HW019,2026-08-29 14:32:04.779,32.42,29.69,35.42,161.58,True,srv-green-019,16,64,450,Rack-02,activo
LOG072419,HW033,2026-08-29 14:33:04.779,44.09,33.77,41.07,365.25,True,srv-green-033,32,64,800,Rack-04,activo
LOG072420,HW001,2026-08-29 14:34:04.779,48.19,52.01,44.31,319.91,True,srv-green-001,32,32,600,Rack-01,activo
LOG072421,HW005,2026-08-29 14:35:04.779,59.25,51.61,47.67,422.02,True,srv-green-005,16,128,800,Rack-01,activo
LOG072422,HW022,2026-08-29 14:36:04.779,37.87,39.64,38.58,276.05,True,srv-green-022,32,32,800,Rack-03,activo
LOG072423,HW030,2026-08-29 14:37:04.779,52.86,54.33,44.41,328.41,True,srv-green-030,16,32,600,Rack-03,activo
LOG072424,HW004,2026-08-29 14:38:04.779,26.68,21.43,34.47,107.84,True,srv-green-004,64,128,450,Rack-01,activo
LOG072425,HW042,2026-08-29 14:39:04.779,53.33,42.44,47.4,208.18,True,srv-green-042,16,32,450,Rack-05,activo
LOG072426,HW038,2026-08-29 14:40:04.779,47.62,34.52,43.76,393.05,True,srv-green-038,32,32,800,Rack-04,activo
LOG072427,HW007,2026-08-29 14:41:04.779,35.53,30.07,40.03,216.32,True,srv-green-007,32,128,600,Rack-01,activo
LOG072428,HW046,2026-08-29 14:42:04.779,38.94,32.4,39.36,194.33,True,srv-green-046,16,64,450,Rack-05,activo
LOG072429,HW003,2026-08-29 14:43:04.779,61.34,44.07,49.17,278.54,True,srv-green-003,64,64,450,Rack-01,activo
LOG072430,HW003,2026-08-29 14:44:04.779,33.08,34.27,36.95,162.89,True,srv-green-003,64,64,450,Rack-01,activo
LOG072431,HW028,2026-08-29 14:45:04.779,40.55,44.04,40.2,352.34,True,srv-green-028,64,64,800,Rack-03,activo
LOG072432,HW004,2026-08-29 14:46:04.779,38.9,31.01,39.68,163.51,True,srv-green-004,64,128,450,Rack-01,activo
LOG072433,HW019,2026-08-29 14:47:04.779,44.0,37.08,41.24,168.91,True,srv-green-019,16,64,450,Rack-02,activo
LOG072434,HW019,2026-08-29 14:48:04.779,38.97,37.63,38.84,172.79,True,srv-green-019,16,64,450,Rack-02,activo
LOG072435,HW021,2026-08-29 14:49:04.779,47.89,37.89,42.69,204.02,True,srv-green-021,16,32,450,Rack-03,activo
LOG072436,HW046,2026-08-29 14:50:04.779,38.62,28.48,41.59,169.95,True,srv-green-046,16,64,450,Rack-05,activo
LOG072437,HW027,2026-08-29 14:51:04.779,55.8,41.75,47.57,220.49,True,srv-green-027,32,32,450,Rack-03,activo
LOG072438,HW032,2026-08-29 14:52:04.779,52.36,43.02,43.25,277.94,True,srv-green-032,16,64,600,Rack-04,activo
LOG072439,HW022,2026-08-29 14:53:04.779,46.01,48.31,43.87,364.68,True,srv-green-022,32,32,800,Rack-03,activo
LOG072440,HW010,2026-08-29 14:54:04.779,43.13,43.45,40.89,329.02,True,srv-green-010,64,64,800,Rack-01,activo
LOG072441,HW044,2026-08-29 14:55:04.779,40.1,43.18,39.34,218.25,True,srv-green-044,16,64,600,Rack-05,activo
LOG072442,HW021,2026-08-29 14:56:04.779,31.86,32.4,38.32,152.13,True,srv-green-021,16,32,450,Rack-03,activo
LOG072443,HW043,2026-08-29 14:57:04.779,35.83,33.45,37.04,184.01,True,srv-green-043,16,32,600,Rack-05,activo
LOG072444,HW021,2026-08-29 14:58:04.779,64.51,66.78,52.1,325.14,True,srv-green-021,16,32,450,Rack-03,activo
LOG072445,HW019,2026-08-29 14:59:04.779,46.81,47.51,46.04,211.51,True,srv-green-019,16,64,450,Rack-02,activo
LOG072446,HW030,2026-08-29 15:00:04.779,42.74,40.0,43.3,280.74,True,srv-green-030,16,32,600,Rack-03,activo
LOG072447,HW008,2026-08-29 15:01:04.779,43.49,40.36,41.84,357.6,True,srv-green-008,32,64,800,Rack-01,activo
LOG072448,HW012,2026-08-29 15:02:04.779,47.36,41.35,43.62,361.79,True,srv-green-012,16,64,800,Rack-02,activo
LOG072449,HW006,2026-08-29 15:03:04.779,67.35,66.07,53.44,267.94,True,srv-green-006,16,128,450,Rack-01,activo
LOG072450,HW049,2026-08-29 15:04:04.779,44.97,32.36,39.98,342.46,True,srv-green-049,64,64,800,Rack-05,activo
LOG072451,HW047,2026-08-29 15:05:04.779,49.98,46.14,45.76,232.54,True,srv-green-047,32,128,450,Rack-05,activo
LOG072452,HW004,2026-08-29 15:06:04.779,51.81,54.09,46.04,245.81,True,srv-green-004,64,128,450,Rack-01,activo
LOG072453,HW001,2026-08-29 15:07:04.779,54.95,45.66,47.35,302.78,True,srv-green-001,32,32,600,Rack-01,activo
LOG072454,HW022,2026-08-29 15:08:04.779,44.3,45.81,43.91,342.25,True,srv-green-022,32,32,800,Rack-03,activo
LOG072455,HW001,2026-08-29 15:09:04.779,38.69,38.98,38.25,208.42,True,srv-green-001,32,32,600,Rack-01,activo
LOG072456,HW017,2026-08-29 15:10:04.779,55.92,57.36,45.86,258.55,True,srv-green-017,32,32,450,Rack-02,activo
LOG072457,HW002,2026-08-29 15:11:04.779,61.61,48.88,51.04,513.66,True,srv-green-002,64,64,800,Rack-01,activo
LOG072458,HW030,2026-08-29 15:12:04.779,35.61,27.53,36.38,235.6,True,srv-green-030,16,32,600,Rack-03,activo
LOG072459,HW013,2026-08-29 15:13:04.779,43.91,37.07,40.69,262.15,True,srv-green-013,64,64,600,Rack-02,activo
LOG072460,HW006,2026-08-29 15:14:04.779,43.56,46.91,44.84,216.33,True,srv-green-006,16,128,450,Rack-01,activo
LOG072461,HW015,2026-08-29 15:15:04.779,51.09,40.86,46.39,318.81,True,srv-green-015,64,128,600,Rack-02,activo
LOG072462,HW016,2026-08-29 15:16:04.779,38.96,30.94,39.99,311.65,True,srv-green-016,16,64,800,Rack-02,activo
LOG072463,HW020,2026-08-29 15:17:04.779,36.09,34.08,37.99,315.83,True,srv-green-020,32,64,800,Rack-02,activo
LOG072464,HW012,2026-08-29 15:18:04.779,45.58,35.85,43.18,401.46,True,srv-green-012,16,64,800,Rack-02,activo
LOG072465,HW023,2026-08-29 15:19:04.779,55.65,47.87,47.67,222.28,True,srv-green-023,32,128,450,Rack-03,activo
LOG072466,HW004,2026-08-29 15:20:04.779,41.12,31.01,38.4,174.09,True,srv-green-004,64,128,450,Rack-01,activo
LOG072467,HW033,2026-08-29 15:21:04.779,37.83,27.83,41.24,335.36,True,srv-green-033,32,64,800,Rack-04,activo
LOG072468,HW048,2026-08-29 15:22:04.779,46.65,39.96,41.91,349.58,True,srv-green-048,16,64,800,Rack-05,activo
LOG072469,HW013,2026-08-29 15:23:04.779,41.6,36.5,38.29,215.85,True,srv-green-013,64,64,600,Rack-02,activo
LOG072470,HW032,2026-08-29 15:24:04.779,25.84,22.79,34.67,163.89,True,srv-green-032,16,64,600,Rack-04,activo
LOG072471,HW040,2026-08-29 15:25:04.779,45.42,36.71,43.73,331.47,True,srv-green-040,64,128,800,Rack-04,activo
LOG072472,HW027,2026-08-29 15:26:04.779,25.24,22.01,33.72,114.31,True,srv-green-027,32,32,450,Rack-03,activo
LOG072473,HW003,2026-08-29 15:27:04.779,36.4,26.66,37.19,160.41,True,srv-green-003,64,64,450,Rack-01,activo
LOG072474,HW041,2026-08-29 15:28:04.779,51.35,40.04,46.94,221.37,True,srv-green-041,16,128,450,Rack-05,activo
LOG072475,HW005,2026-08-29 15:29:04.779,32.46,27.18,38.7,229.4,True,srv-green-005,16,128,800,Rack-01,activo
LOG072476,HW012,2026-08-29 15:30:04.779,36.65,39.04,38.46,260.92,True,srv-green-012,16,64,800,Rack-02,activo
LOG072477,HW016,2026-08-29 15:31:04.779,40.16,40.57,39.56,339.79,True,srv-green-016,16,64,800,Rack-02,activo
LOG072478,HW016,2026-08-29 15:32:04.779,42.09,40.47,39.84,340.27,True,srv-green-016,16,64,800,Rack-02,activo
LOG072479,HW037,2026-08-29 15:33:04.779,49.35,53.18,43.22,441.29,True,srv-green-037,16,32,800,Rack-04,activo
LOG072480,HW038,2026-08-29 15:34:04.779,45.35,44.42,42.16,390.05,True,srv-green-038,32,32,800,Rack-04,activo
LOG072481,HW014,2026-08-29 15:35:04.779,50.16,40.29,45.51,328.59,True,srv-green-014,64,128,600,Rack-02,activo
LOG072482,HW041,2026-08-29 15:36:04.779,31.42,34.34,37.88,132.67,True,srv-green-041,16,128,450,Rack-05,activo
LOG072483,HW011,2026-08-29 15:37:04.779,46.82,51.07,43.15,339.94,True,srv-green-011,64,32,800,Rack-02,activo
LOG072484,HW021,2026-08-29 15:38:04.779,42.63,35.54,38.96,207.22,True,srv-green-021,16,32,450,Rack-03,activo
LOG072485,HW013,2026-08-29 15:39:04.779,60.47,57.02,52.23,377.81,True,srv-green-013,64,64,600,Rack-02,activo
LOG072486,HW018,2026-08-29 15:40:04.779,43.52,34.98,42.51,354.5,True,srv-green-018,64,64,800,Rack-02,activo
LOG072487,HW010,2026-08-29 15:41:04.779,45.35,45.86,42.5,402.89,True,srv-green-010,64,64,800,Rack-01,activo
LOG072488,HW050,2026-08-29 15:42:04.779,43.44,37.68,41.34,375.03,True,srv-green-050,32,32,800,Rack-05,activo
LOG072489,HW014,2026-08-29 15:43:04.779,54.79,42.79,45.8,345.58,True,srv-green-014,64,128,600,Rack-02,activo
LOG072490,HW002,2026-08-29 15:44:04.779,21.53,18.73,31.24,171.27,True,srv-green-002,64,64,800,Rack-01,activo
LOG072491,HW034,2026-08-29 15:45:04.779,52.68,53.71,44.89,288.56,True,srv-green-034,32,64,600,Rack-04,activo
LOG072492,HW048,2026-08-29 15:46:04.779,39.3,28.67,41.2,283.5,True,srv-green-048,16,64,800,Rack-05,activo
LOG072493,HW015,2026-08-29 15:47:04.779,37.23,26.38,38.55,191.84,True,srv-green-015,64,128,600,Rack-02,activo
LOG072494,HW048,2026-08-29 15:48:04.779,44.16,32.9,43.46,319.95,True,srv-green-048,16,64,800,Rack-05,activo
LOG072495,HW050,2026-08-29 15:49:04.779,22.17,24.32,31.78,177.34,True,srv-green-050,32,32,800,Rack-05,activo
LOG072496,HW028,2026-08-29 15:50:04.779,29.0,27.01,35.85,223.61,True,srv-green-028,64,64,800,Rack-03,activo
LOG072497,HW030,2026-08-29 15:51:04.779,46.81,49.0,42.27,313.76,True,srv-green-030,16,32,600,Rack-03,activo
LOG072498,HW048,2026-08-29 15:52:04.779,44.17,44.19,39.12,385.16,True,srv-green-048,16,64,800,Rack-05,activo
LOG072499,HW005,2026-08-29 15:53:04.779,54.89,46.24,48.4,442.2,True,srv-green-005,16,128,800,Rack-01,activo
LOG072500,HW019,2026-08-29 15:54:04.779,28.21,27.61,32.14,124.54,True,srv-green-019,16,64,450,Rack-02,activo
LOG072501,HW006,2026-08-29 15:55:04.779,58.41,59.51,46.96,227.78,True,srv-green-006,16,128,450,Rack-01,activo
LOG072502,HW041,2026-08-29 15:56:04.779,31.63,32.65,37.33,134.13,True,srv-green-041,16,128,450,Rack-05,activo
LOG072503,HW048,2026-08-29 15:57:04.779,51.86,37.74,42.36,355.37,True,srv-green-048,16,64,800,Rack-05,activo
LOG072504,HW039,2026-08-29 15:58:04.779,44.41,39.05,44.35,393.91,True,srv-green-039,32,32,800,Rack-04,activo
LOG072505,HW038,2026-08-29 15:59:04.779,31.4,24.84,33.84,214.48,True,srv-green-038,32,32,800,Rack-04,activo
LOG072506,HW038,2026-08-29 16:00:04.779,37.38,39.07,37.85,286.9,True,srv-green-038,32,32,800,Rack-04,activo
LOG072507,HW021,2026-08-29 16:01:04.779,41.02,32.41,40.48,187.03,True,srv-green-021,16,32,450,Rack-03,activo
LOG072508,HW026,2026-08-29 16:02:04.779,17.71,18.29,31.62,111.8,True,srv-green-026,16,64,600,Rack-03,activo
LOG072509,HW021,2026-08-29 16:03:04.779,35.73,28.26,36.56,156.83,True,srv-green-021,16,32,450,Rack-03,activo
LOG072510,HW029,2026-08-29 16:04:04.779,55.43,55.2,49.35,317.46,True,srv-green-029,32,64,600,Rack-03,activo
LOG072511,HW023,2026-08-29 16:05:04.779,28.66,24.99,37.34,122.72,True,srv-green-023,32,128,450,Rack-03,activo
LOG072512,HW040,2026-08-29 16:06:04.779,53.08,52.42,43.95,364.75,True,srv-green-040,64,128,800,Rack-04,activo
LOG072513,HW005,2026-08-29 16:07:04.779,43.5,40.79,42.21,297.94,True,srv-green-005,16,128,800,Rack-01,activo
LOG072514,HW011,2026-08-29 16:08:04.779,41.15,35.49,40.65,342.77,True,srv-green-011,64,32,800,Rack-02,activo
LOG072515,HW022,2026-08-29 16:09:04.779,31.22,23.87,32.69,247.38,True,srv-green-022,32,32,800,Rack-03,activo
LOG072516,HW020,2026-08-29 16:10:04.779,44.64,37.68,41.34,310.19,True,srv-green-020,32,64,800,Rack-02,activo
LOG072517,HW048,2026-08-29 16:11:04.779,53.96,50.92,45.32,466.03,True,srv-green-048,16,64,800,Rack-05,activo
LOG072518,HW009,2026-08-29 16:12:04.779,57.73,61.9,50.59,351.39,True,srv-green-009,64,32,600,Rack-01,activo
LOG072519,HW047,2026-08-29 16:13:04.779,54.3,43.87,46.75,272.84,True,srv-green-047,32,128,450,Rack-05,activo
LOG072520,HW026,2026-08-29 16:14:04.779,41.44,35.57,41.2,256.43,True,srv-green-026,16,64,600,Rack-03,activo
LOG072521,HW038,2026-08-29 16:15:04.779,25.79,27.26,34.52,200.61,True,srv-green-038,32,32,800,Rack-04,activo
LOG072522,HW023,2026-08-29 16:16:04.779,50.36,46.76,45.48,200.94,True,srv-green-023,32,128,450,Rack-03,activo
LOG072523,HW042,2026-08-29 16:17:04.779,36.39,35.66,35.63,170.58,True,srv-green-042,16,32,450,Rack-05,activo
LOG072524,HW040,2026-08-29 16:18:04.779,43.56,40.96,41.4,366.76,True,srv-green-040,64,128,800,Rack-04,activo
LOG072525,HW027,2026-08-29 16:19:04.779,46.11,43.34,44.34,214.56,True,srv-green-027,32,32,450,Rack-03,activo
LOG072526,HW027,2026-08-29 16:20:04.779,52.29,55.34,46.61,259.51,True,srv-green-027,32,32,450,Rack-03,activo
LOG072527,HW020,2026-08-29 16:21:04.779,49.8,48.98,45.36,357.67,True,srv-green-020,32,64,800,Rack-02,activo
LOG072528,HW033,2026-08-29 16:22:04.779,37.83,38.08,38.22,283.89,True,srv-green-033,32,64,800,Rack-04,activo
LOG072529,HW002,2026-08-29 16:23:04.779,43.52,33.99,41.8,331.96,True,srv-green-002,64,64,800,Rack-01,activo
LOG072530,HW004,2026-08-29 16:24:04.779,53.24,43.39,46.47,227.38,True,srv-green-004,64,128,450,Rack-01,activo
LOG072531,HW047,2026-08-29 16:25:04.779,50.86,43.78,45.64,203.66,True,srv-green-047,32,128,450,Rack-05,activo
LOG072532,HW046,2026-08-29 16:26:04.779,14.89,11.4,27.67,71.57,True,srv-green-046,16,64,450,Rack-05,activo
LOG072533,HW001,2026-08-29 16:27:04.779,37.43,27.79,38.02,251.4,True,srv-green-001,32,32,600,Rack-01,activo
